fecha;hora;numero incidencia;localizacion;ubicacion;carretera;eje;tipo via;tipo accidente;tipo colision;vehiculos implicados;motocicletas implicadas;pesados implicados;estado del firme;circulacion;heridos leves;heridos graves;victimas mortales;descripcion
15/07/2021 0:00;18:38:01;20210715-0035;04AT80;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;SEÑALIZAR ACCIDENTE POR ALCANCE EN CARRIL DERECHO. ANTES DE LLEGAR AL PUNTO UNO DE LOS VEHÍCULOS SE RETIRA POR SUS MEDIOS. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. EL VEHÍCULO QUE QUEDA ES CARGADO Y RETIRADO POR LA GRÚA DE OLLERO.
16/07/2021 0:00;14:37:53;20210716-0021;14XL89;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;1;0;0;COLISIÓN POR ALCANCE ENTRE DOS VEHÍCULOS.EL USUARIO DEL VEHÍCULO 1 ABANDONA EL PUNTO POR SUS MEDIOS.EL USUARIO DEL VEHÍCULO 2 ES ATENDIDO POR SAMUR Y DADO DE ALTA EN EL SITIO.CARGAMOS EL VEHÍCULO 2 EN EN C-21 Y LO DEPOSITAMOS EN EL EXTERIOR( PASEO SANTA MARÍA DE LA CABEZA),EL OCUPANTE ES TRASLADADO POR POLICÍA FUERA DE LAS INSTALACIONES.
16/07/2021 0:00;15:35:01;20210716-0024;10NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;AVISO DE C.CONTROL DE UN ACCIDENTE EN CARRIL DERECHO. AL LLEGAR AL PUNTO POLICÍA LO TRASLADA A FUERA DE ZONA. ACCIDENTE SIN DAÑOS AL PATRIMONIO Y CON UN HERIDO LEVE DADO DE ALTA EN EL PUNTO. LOS DOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
16/07/2021 0:00;16:02:37;20210716-0025;10NL90;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;SEÑALIZAR ACCIDENTE POR ALCANCE EN ARCÉN DERECHO. ACCIDENTE SIN DAÑOS AL PATRIMONIO Y CON UN HERIDO DADO DE ALTA EN EL PUNTO. UNO DE LOS VEHÍCULOS SE RETIRA POR SUS MEDIOS EL OTRO ES RETIRADO POR LA GRÚA DEL USUARIO.
19/07/2021 0:00;23:46:27;20210719-0028;04FT08;TÚNEL;A5;FT;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;1;0;Seco y limpio;FLUIDA;1;0;0;ACCIDENTE DE COCHE Y MOTO, A NUESTRA LLEGADA POLICIA NACIONAL EN EL PK, SE SOLICITA A SAMUR, EL MOTORISTA SE ENCUENTRA CON QUEMADURAS POR PIERNA, BRAZOS Y ESPALDA. LIMPIAMOS LAS HERIDAS CON SUERO Y GASAS. SAMUR Y POLICIA MUNICIPAL LLEGAN, EL USUARIO ES TRASLADADO CON PRONOSTICO RESERVADO AL HOSPITAL GREGORIO MARAÑON, POLICIA SOLICITA GRUA DE MOVILIDAD PARA RETIRAR LA MOTO. NOSOTROS CARGAMOS EL COCHE CON NUESTRA GRUA Y LA SACAMOS A SAN POL DE MAR, TAXI UBER SACA A LA USUARIA DEL COCHE.
20/07/2021 0:00;9:33:24;20210720-0018;07RL29;SUPERFICIE;M30;07RL;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0; SEÑALIZO CAIDA DE MOTORISTA , DADO DE ALTA EN EL LUGAR, EL MOTORISTA SE RETIRA POR SUS MEDIOS.
20/07/2021 0:00;14:01:35;20210720-0026;04XL60;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;Otro;2;1;0;Seco y limpio;FLUIDA;1;0;0;Aviso centro de control de acciente. Atender accidente entre turismo y motocicleta, sin daños y con un herido leve
20/07/2021 0:00;16:34:26;20210720-0037;30NC07;SUPERFICIE;M30;NC;TRONCO;Salida de via;COLISIÓN MEDIANA;1;0;0;Seco y limpio;CONGESTIONADA;1;0;0;Vehículo colisiona contra muro de hormigón del margen derecho y termina volcándose en carril derecho. 1 herido leve dado de alta en el lugar. Vehículo retirado por su grúa. Se limpia vertido de combustible, se recogen restos del accidente y se abre carril derecho.
20/07/2021 0:00;16:49:35;20210720-0038;22RR85;SUPERFICIE;M30;22RR;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0;MOTORISTA SUFRE CAIDA EN RAMAL 22RR UNOS 300 METROS ANTES DE DONDE SE HACE FOTOGRAFÍA. OTRO MOTORISTA SOCORRE AL USUARIO Y LE TRASLADA MAS ADELANTE POR SEGURIDAD. SAMUR ATIENDE EN EL PUNTO Y FINALMENTE ES TRASLADADO A CLÍNICA CENTRO CON PRONOSTICO LEVE. LA GRÚA DEL USUARIO CARGA Y FINALIZAMOS.
20/07/2021 0:00;18:48:05;20210720-0046;08NL94;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;SEÑALIZAR ACCIDENTE EN ALMACÉN DERECHO. ACCIDENTE POR ALCANCE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
20/07/2021 0:00;21:12:11;20210720-0053;30XC70;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;1;0;0;COLISION LATERAL DE VEHICULOS SIN DAÑOS. UN HERIDO LEVE DADO DE ALTA POR SAMUR EN EL PUNTO (CONDUCTOR VEH 1). EL VEHICULO 2 SE RETIRA POR SUS MEDIOS Y EL VEHICULO 1 LO ARRANCA LA ASISTENCIA Y SE RETIRA.
21/07/2021 0:00;7:34:44;20210721-0005;18NC60;TÚNEL;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;COLISION POR ALCANCE ENTRE 2 VEHICULOS SIN DAÑOS DE NINGUN TIPO. AMBOS VEHICULOS SE RETIRAN POR SUS MEDIOS
21/07/2021 0:00;8:34:09;20210721-0012;08XC10;SUPERFICIE;M30;XC;TRONCO;Salida de via;Otro;1;1;0;Seco y limpio;DENSA;1;0;0;Atender accidente de motorista. Salida de via por margen derecho al frenar en seco por cruzarse una moto en su camino.
22/07/2021 0:00;8:56:58;20210722-0015;05XL69;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE LEVE, A MI LLEGADA ME ENCUENTRO UNA COLISION POR ALCANCE ENTRE 2 VEHICULOS, SIN HERIDOS. LLEGA POLICIA MUNICIPAL Y V-1, SE HACE PETICION DE GRUA OLLEROS POR POLICIA LA CUAL LLEGA AL PUNTO Y NO PUEDE CARGAR EL VEHICULO. EL OTRO VEHICULO SE MARCHA DEL PUNTO. LLEGA GRUA USUARIO QUE CARGA EL VEHICULO Y NOS MARCHAMOS TODOS DEL PUNTO.
22/07/2021 0:00;18:28:48;20210722-0037;04AT60;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;Otro;2;1;0;Seco y limpio;DENSA;1;0;0;COLISIÓN ENTRE UN COCHE Y UNA MOTO, CON CAÍDA DE MOTORISTA, ATENDIDO POR SAMUR CON PRONÓSTICO RESERVADO Y TRASLADADO A HOSPITAL GREGORIO MARAÑÓN. LA MOTO ES RETIRADA POR LA GRÚA DE SU SEGURO Y EL VEHÍCULO REANUDA LA MARCHA POR SUS PROPIOS MEDIOS
22/07/2021 0:00;18:40:29;20210722-0038;06NC10;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;Accidente sin heridos en carril derecho. Usuario del vehículo 1 se da a la fuga corriendo tras el impacto, policía lo encuentra y lo lleva al punto del accidente. Grúa de Ollero no puede cargar el vehículo 1, Policía se encarga de retirar el vehículo fuera de zona. Vehículo 2 se retira por sus medios. Corte total del 06CL por seguridad. Se cortan 2 carriles derechos en el 06NC10.
22/07/2021 0:00;20:21:55;20210722-0040;29NC05;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;1;0;0;Accidente en carril central de M30. Señalizo, junto con policía de Distrito, en espera de Samur y grúa. Los ocupantes del vehículo son dados de alta en el lugar y policía de tráfico saca coches de M30
22/07/2021 0:00;20:55:23;20210722-0042;31NC05;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente por alcance en carril derecho de M30, sin daños ni heridos, solamente tenemos datos de un vehículo, el otro se marcha por sus medios cuando llegamos. Señalizamos junto con policía en espera de grúa del usuario. Uno de los vehículos pierde el aceite del cárter y tenemos que limpiar la calzada
23/07/2021 0:00;9:27:53;20210723-0009;08OT85;SUPERFICIE;M-607;OT;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;SEÑALIZAR ACCIDENTE EN CARRIL DERECHO Y CENTRAL,  ENTRE DOS VEHÍCULOS,  NO HAY HERIDOS,  HAY DAÑOS VEH.1 25 METROS RASPON ASFALTO, VEH.2 35 METROS DE RASPON EN NEW JERSEY,  LOS VEHICULOS SON RETIRADOS POR LAS GRÚAS DE LOS USUARIOS
23/07/2021 0:00;14:57:54;20210723-0017;10NL70;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;0;0;0;encuentro accidente en carril central en M30 10700 de calzada derecha junto con policía los pasamos al carril derecho para que tomen datos y en espera de grúa los vehículos controlan la marcha por sus propios medios el tercero necesita grúa no heridos ni daños tampoco
23/07/2021 0:00;15:35:09;20210723-0019;07XC80;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;SEÑALIZAR ACCIDENTE EN ARCÉN DERECHO. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS.
23/07/2021 0:00;17:25:12;20210723-0028;07NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;3;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE LATERAL EN CARRIL CENTRAL. POLICÍA TRASLADA EL ACCIDENTE AL ARCÉN DERECHO. ACCIDENTE SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. DOS DE LOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS Y UNO ES RETIRADO POR LA GRÚA DEL USUARIO.
24/07/2021 0:00;8:04:24;20210724-0006;18RC04;TÚNEL;M-30;18RC;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;AVISO DE ACCIDENTE ENTRE DOS VEHICULOS. A NUESTRA LLEGADA HAN SIDO DESPLAZADOS DEL LUGAR DEL ACCIDENTE A ISLETA DEL 18RC. SIN VICTIMAS NI DAÑOS. EL VEHICULO 1 SALE POR SUS MEDIOS. SACAMOS CON C-22 EL VEHICULO 2 A GLORIETA PRINCIPE PIO. USUARIA ES SACADA POR SU MARIDO QUE SE PRESENTA EN LA ZONA. POLICIA SOLICITA IMAGENES A CENTRO DE CONTROL PARA SABER COM FUE EL ACCIDENTE.
24/07/2021 0:00;18:15:50;20210724-0018;02NL40;SUPERFICIE;M30;NL;VIA DE SERVICIO;Otros;Otro;0;0;0;Seco y limpio;FLUIDA;0;0;1;PRECIPITADO DESDE LA PASARELA DEL 02NL40 KM (FALLECIDO)
24/07/2021 0:00;18:48:18;20210724-0019;29NC50;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;FLUIDA;0;0;0;COLISION POR ALCANCE SIN DAÑOS NI HERIDOS. CORTE DE CARRIL DERECHO. LOS VEHICULOS SE RETIRAN POR SUS MEDIOS.
25/07/2021 0:00;1:36:00;20210725-0002;15RR23;TÚNEL;M30;15RR;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;2;0;0;ASEGURAMOS LA ZONA Y CON TODOS LOS MEDIOS DE BARRERA A NUESTRA DISPOSICION REALIZAMOS VALORACION PRIMARIA A LOS DOS USUARIOS, QUE SE ENCUENTRAN CONSCIENTES, PUPILAS MEDIAS Y REACTIVAS Y GLASGOW 15. UNO DE ELLOS CON QUEMADURAS POR ABRASION EN BRAZO IZQUIERDO, ABDOMEN Y PIERNA IZQUIERDA ASI COMO VARIOS GOLPES EN TODO EL CUERPO Y MAS IMPORTANTES EN CARA. LA ACOMPAÑANTE TIENE VARIOS ARAÑAZOS Y GOLPES POR TODO EL CUERPO Y UNO IMPORTANTE EN CEJA Y SE ENCUENTRA MAREADA. NOS COMENTA QUE HAN BEBIDO LOS DOS. PARAMOS UN SAMUR QUE EN ESE MOMENTO PASA POR ALLI Y SE HACEN CARGO DE LOS USUARIOS. NOSOTROS LES AYUDAMOS EN LO QUE PIDEN. LLEGAN POLICIA MUNICIPAL Y ATESTADOS. LOS USUARIOS SON TRASLADADOS CON PRONOSTICO RESERVADO AL DOCE DE OCTUBRE EN DOS AMULANCIAS DISTINTAS. SACAMOS LA MOTO A LA CALLE TOLEDO. POLICIA MUNICIPAL NOS ACOMPAÑA Y SE HACE CARGO DE ESTE VEHICULO.
25/07/2021 0:00;11:32:04;20210725-0009;11XC29;TÚNEL;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;0;0;Seco y limpio;FLUIDA;0;1;0;ACCIDENTE GRAVE CON 1 HERIDO GRAVE. VEHICULO 1 Y 4 CIRCULAN A ALTA VELOCIDAD. EL VEHICULO 4 IMPACTA CON VEHICULO 2 Y ESTE, A SU VEZ, CON VEHICULO 3. EL VEHICULO 1 SE DA A LA FUGA (DESCONOCEMOS MATRICULA). CONDUCTOR DEL VEHICULO 2 ES ATENDIDO POR SAMUR (LE TRASLADAN AL HOSPITAL DOCE DE OCTUBRE CON PRONOSTICO MUY GRAVE). EL CONDUCTOR DEL VEHICULO 4 DA POSITIVO EN DROGAS Y ALCOHOL Y LA POLICIA SE LO LLEVA ESPOSADO. EL CONDUCTOR DEL VEHICUO 4 Y 3 NO SUFREN NINGUN DAÑO PERSONAL. BASE CALDERON Y MENDEZ ALVARO CORTAN ACCESO A BY-PASS A CAUSA DE LA GRAVEDAD DEL ACCIDENTE. GRUA MOVILIDAD CARGA EL VEHICULO 2. GRUA C22 CARGA EL VEHICULO 3 Y LO RETIRA AL EXTERIOR (C/BOSCO). GRUA C-21 CARGA EL VEHICULO 4 Y LO RETIRA AL EXTERIOR (DEPOSITO EL ESCUADRON). LIMPIAMOS CARRILES A CAUSA DEL GOLPE Y ROTURA DE EXUTORIO.   LLEGADA: PUNTO ALEJADO DESDE BASE PORTUGAL       RESOLUCION: ATESTADOS TRABAJA EN EL PUNTO PARA CONOCER CAUSAS DEL ACCIDENTE. LIMPIAMOS CARRILES PARA PODER ABRIR DE NUEVO EL BY-PASS
25/07/2021 0:00;13:34:05;20210725-0011;06RA22;SUPERFICIE;M30;06RA;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Señalizar accidente por alcance en carril derecho, actúa bomberos por  que el vehículo  n2 contiene  gas .Sin heridos, ni daños a patrimonio el vehículo número uno se retira por sus propios medios y el vehículo número 2 lo retira grúa seguro
26/07/2021 0:00;0:13:34;20210726-0002;09XL40;SUPERFICIE;M30;XL;VIA DE SERVICIO;Salida de via;Otro;1;0;0;Mojado;FLUIDA;0;0;0;AVISO EN EL CENTRO CONTROL SALIDA DE VÍA EN MARGEN DERECHO, A MÍ LLEGADA SE RETIRA SAMUR DEL PUNTO SIN ATENDER A NINGÚN USUARIO, EL VEHÍCULO ES RETIRADO POR LA GRÚA DEL SEGURO Y LOS OCUPANTES SE VAN EN EL TAXI DEL SEGURO, CONSERVACIÓN VALORA LOS DAÑOS AL PATRIMONIO Y SON REPARADOS.
26/07/2021 0:00;9:38:40;20210726-0012;06NL70;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;FLUIDA;0;0;0;Señalizar accidente en carril derecho dos vehículos, camión y coche, sin heridos, los vehículos se retiran por sus medios
26/07/2021 0:00;10:14:22;20210726-0014;04FT78;TÚNEL;A5;FT;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;1;Seco y limpio;DENSA;0;0;0;ACCIDENTE ENTRE TRAILER Y TURISMO. EL TRAILER A CAMBIARSE DEL CARRIL DERECHO CENTRAL AL CARRIL DERECHO, NO SE PERCATA QUE ESTA EL TURISMO Y LE GOLEA LATERALMENTE DESPLAZANDOLO HASTA EL CARRIL IZQUIERDO. LOS COCHES SE DETIENEN EN AMBOS CARRILES. LA BUL SEÑALIZA A TURIMO Y EL FURGON DE RONDAS AL CAMION. EL TURISMO ES SACADO POR C-21 A LA PLAZA DE SAN POL DEL MAR, EL TRAILER SALE POR SUS MEDIOS JUNTO CON POLICIA.
26/07/2021 0:00;14:50:10;20210726-0022;10XL70;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en isleta. Usuarios se toman los datos y se retiran por sus medios.
26/07/2021 0:00;14:53:06;20210726-0023;10VA40;SUPERFICIE;M30;09VA;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Accidente sin heridos en isleta. Usuarios se toman los datos y se retiran por sus medios.
26/07/2021 0:00;18:33:28;20210726-0029;02XL40;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Accidente sin heridos en carril izquierdo. A mi llegada policía retira los vehículos al arcén derecho. Vehículo 1 se retira por sus medios. Vehículo 2 es retirado por su grúa.
26/07/2021 0:00;18:47:52;20210726-0030;06NL70;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;1;Seco y limpio;DENSA;0;0;0;ACCIDENTE LEVE ENTRE CAMIÓN Y TURISMO EN CARRILES DERECHOS SIN HERIDOS NI DAÑOS AL PATRIMONIO SE TOMAN DATOS Y SE RETIRAN POR SUS MEDIOS
27/07/2021 0:00;17:21:22;20210727-0020;11XL90;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE LEVE EN CARRIL DERECHO ENTRE 3 VEHÍCULOS. SIN HERIDOS SIN DAÑOS AL PATRIMONIO. DOS VEHÍCULOS SE RETIRAN POR SUS MEDIOS Y OTRO ES RETIRADO POR SU GRÚA
27/07/2021 0:00;18:53:00;20210727-0025;10NL90;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en arcén derecho. Vehículo 1 se retira por sus medios. Vehículo 2 es retirado por su grúa y su usuario se marcha en taxi
28/07/2021 0:00;12:36:13;20210728-0017;06NL70;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;1;Seco y limpio;CONGESTIONADA;1;0;0;Señalizar accidente lateral en carril izquierdo con daño a patrimonio de 3 m de muro rallado, el vehículo número uno es retirado por grúa López Ollero y el vehículo número 2 se retira por sus propios medios. El herido del vehículo número uno es el acompañante del VTC y dado de alta en el lugar por el SAMUR
28/07/2021 0:00;13:42:18;20210728-0020;30VC00;SUPERFICIE;M30;30VC;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE LEVE SIN HERIDOS ENTRE 2 VEHÍCULOS EN CARRIL IZQUIERDO. A MI LLEGADA AL PUNTO POLICIA SE ENCUENTRA EN EL PUNTO. CORTO CARRIL IZQUIERDO. UNO DE LOS VEHÍCULOS ABANDONA EL PUNTO POR SUS MEDIOS. EL SEGUNDO VEHÍCULO ES RETIRADO POR LA GRUA DE OLLERO
28/07/2021 0:00;15:21:27;20210728-0023;00XC20;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION ENTRE VEHÍCULOS POR ALCANCE (SIN HERIDOS) EN ISLETA. EL VEHICULO 1 SE RETIRA POR SUS MEDIOS Y EI VEHÍCULO 2 ES RETIRADO POR LA GRÚA DEL USUARIO
28/07/2021 0:00;15:23:19;20210728-0024;00XC20;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ACCIDENTE LEVE EN CARRIL IZQUIERDO ENTRE DOS VEHÍCULOS SIN HERIDOS NI DAÑOS AL PATRIMONIO. A MÍ LLEGADA AL PUNTO LOS VEHÍCULOS SE ENCUENTRAN EN ARCÉN DERECHO DEL  00XC10. UN VEHÍCULO SE RETIRA POR SUS MEDIOS Y EL OTRO ES RETIRADO POR SU GRÚA
28/07/2021 0:00;18:34:51;20210728-0034;09NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ALCANCE ENTRE DOS VEHÍCULOS EN CARRIL IZQUIERDO SIN HERIDOS SIN DAÑOS AL PATRIMONIO,HAY VERTIDO DE ACEITE , SE REALIZA LIMPIEZA DEL MISMO,CON AYUDA DE POLICÍA NOS PASAMOS AL ARCÉN DERECHO.POLICÍA SOLICITA BOMBEROS PARA PODER SEPARAR LOS VEHÍCULOS ,EL VEHÍCULO 2 SE RETIRA POR SUS MEDIOS Y EL VEHÍCULO 1 ES RETIRADO POR SU GRÚA
28/07/2021 0:00;20:09:24;20210728-0039;00XC90;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;Accidente sin heridos en arcén derecho. Usuarios se dan los datos cuando llega policia y se retiran por sus medios. Se corta carril derecho por seguridad.
29/07/2021 0:00;8:35:21;20210729-0004;32RJ32;SUPERFICIE;M30;32RJ;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Señalizar accidente por alcance en carril izquierdo, policía municipal lo retira al arcén derecho, sin daños a patrimonio ni heridos, el vehículo número uno se retira por sus propios medios ,el vehículo número 2 se retira en grúa de movilidad por no tener el permiso de conducir en vigor. El usuario se marcha en taxi
29/07/2021 0:00;14:43:44;20210729-0017;00XC30;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;1;0;0;ACCIDENTE LEVE EN CARRILES DERECHOS, SIN DAÑOS AL PATRIMONIO CON UN HERIDO LEVE TRASLADADO POR SAMUR AL HOSPITAL LA PAZ, VEHÍCULO 1 ES  RETIRADO POR SU GRÚA Y EL VEHÍCULO DOS CON AYUDA DE POLICÍA LO ESCONTAMOS  A FUERA DE ZONA A LA ESPERA DE SU GRÚA
29/07/2021 0:00;15:52:54;20210729-0023;20XC80;SUPERFICIE;M30;XC;TRONCO;Otros;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0;CAÍDA DE MOTORISTA EN CARRIL DERECHO. ES ATENDIDO POR SAMUR EN ARCEN DERECHO, LEVE Y CON ALTA VOLUNTARIA.  LA MOTO ES RETIRADA POR SU GRÚA.  EL CONDUCTOR EN TAXI DEL SEGURO.
29/07/2021 0:00;17:05:43;20210729-0027;15RR18;TÚNEL;M30;15RR;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE MOTORISTA POS SALIDA DE VUIA A NUESTRA LLEGADA SE ENCUENTRA CON MOTO INCORPORADA, CONSCIENTE Y SOLO CON HERIDAS SUPERFICIALES Y RASPONES. DENIEGA AVISO Y ASISTENCIA A SAMUR.NO HAY DAÑOS APATRIMONIO. SACAMOS MOTO A C/TOLEDO Y POLICIA SACA AL USUARIO.
29/07/2021 0:00;20:24:37;20210729-0033;25XC50;SUPERFICIE;M30;XC;TRONCO;Otros;Otro;1;0;0;Seco y limpio;DENSA;0;0;0;CHOCA CON ABSORBE IMPACTOS Y QUEDA INMOVIL EN RAMAL FUERA DE LIMITES. 25RY. PRODUCIENDO DAÑOS. en 25XC50,  RETIRADO POR GRÚA.
30/07/2021 0:00;12:22:18;20210730-0010;00XC40;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;DENSA;0;0;0;Señalizar accidente por alcance en carril derecho sin daños a patrimonio ni heridos, los conductores realizan parte de accidente y se retiran por sus propios medios
30/07/2021 0:00;16:13:51;20210730-0024;08NL30;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;Aviso de accidente. A mi llegada no hay nada.
30/07/2021 0:00;18:39:42;20210730-0032;32RJ25;SUPERFICIE;M30;32RJ;RAMAL;Salida de via;Otro;1;0;0;Seco y limpio;DENSA;0;0;0;VEHÍCULO AVERIADO EN ARCÉN IZQUIERDO POR SALÍRSELE LA RUEDA Y CAUSAR ARAÑAZOS EN ASFALTO EN EL CARRIL IZQUIERDO. RETIRADO POR SU GRUA DEL SEGURO
31/07/2021 0:00;2:04:52;20210731-0001;02XC04;SUPERFICIE;M30;XC;TRONCO;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;FLUIDA;0;0;0;SALIDA DE VIA CONTRA LA BARRERA EN ARCEN DERECHO. POLICIA HACE CONTROL DE ALCOHOLEMIA AL CONDUCTOR CON RESULTADO POSITIVO. LA GRUA DE MOVILIDAD RETIRA EL VEHICULO Y LOS AGENTES SACAN AL CONDUCTORN Y ACOMPAÑANTE FUERA DE M30.
31/07/2021 0:00;11:35:00;20210731-0004;22NC60;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZACION DE ACCIDENTE POR ALCANCE ENTRE 2 VEHÍCULOS SIN HERIDOS,POLICÍA MUNICIPAL SE PRESENTA EN EL PK,RETIRADO POR GRÚA DEL SEGURO DE 1 USUARIO Y EL OTRO POR SUS PROPIOS MEDIOS,HACEN PARTE AMISTOSO.
